営業日,商品コード,商品名,カテゴリ1コード,カテゴリ1,カテゴリ2コード,カテゴリ2,カテゴリ3コード,カテゴリ3,カテゴリ4コード,カテゴリ4,カテゴリ5コード,カテゴリ5,平均単価,売上数量,売上金額
2021/03/26(金),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,8,"¥7,920"
2021/03/26(金),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,3,"¥2,970"
2021/03/26(金),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/03/26(金),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,2,¥330
2021/03/26(金),10,エビ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,430",2,"¥2,860"
2021/03/26(金),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",2,"¥2,420"
2021/03/26(金),15,南乳唐揚げ豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/26(金),16,手羽先の塩卵唐揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/26(金),20,チキンライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥220,1,¥220
2021/03/26(金),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,1,¥550
2021/03/26(金),31,コーラ,5,ディナーメニュー,12,ドリンク,,,,,,,¥330,1,¥330
2021/03/26(金),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,2,¥770
2021/03/26(金),57,TO)カレーラクサ麺,15,テイクアウト,6,L)麺,,,,,,,¥972,1,¥972
2021/03/26(金),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/03/26(金),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,6,"¥5,940"
2021/03/26(金),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,10,"¥1,650"
2021/03/26(金),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/03/26(金),105,TO)ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,15,テイクアウト,38,TO)デザート,,,,,,,¥540,1,¥540
2021/03/26(金),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥429,6,"¥2,574"
2021/03/26(金),124,AFｾｯﾄ)テータリック,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,3,¥495
2021/03/26(金),155,AFｾｯﾄ)ダルゴナコーヒー,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥385,1,¥385
2021/03/26(金),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",5,"¥5,500"
2021/03/27(土),10,エビ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,430",13,"¥18,590"
2021/03/27(土),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",13,"¥15,730"
2021/03/27(土),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",12,"¥14,520"
2021/03/27(土),13,醤油チキンライス,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",9,"¥10,890"
2021/03/27(土),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/03/27(土),15,南乳唐揚げ豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,9,"¥6,930"
2021/03/27(土),16,手羽先の塩卵唐揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,4,"¥3,080"
2021/03/27(土),18,揚げ春巻き,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/03/27(土),19,揚げ饅頭 ｶﾚｰﾁｷﾝ付,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/03/27(土),20,チキンライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥220,4,¥880
2021/03/27(土),21,ココナッツライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥220,2,¥440
2021/03/27(土),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,3,"¥1,650"
2021/03/27(土),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,12,"¥4,620"
2021/03/27(土),30,コーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/03/27(土),33,ビール,5,ディナーメニュー,13,アルコール,,,,,,,¥495,3,"¥1,485"
2021/03/27(土),35,ハイボール(ｿｰﾀﾞ割り),5,ディナーメニュー,13,アルコール,,,,,,,¥495,1,¥495
2021/03/27(土),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,2,¥770
2021/03/27(土),41,緑茶,5,ディナーメニュー,12,ドリンク,,,,,,,¥330,3,¥990
2021/03/27(土),43,タイガービール(瓶),5,ディナーメニュー,13,アルコール,,,,,,,¥660,9,"¥5,940"
2021/03/27(土),44,カールスバーグ(瓶),5,ディナーメニュー,13,アルコール,,,,,,,¥440,1,¥440
2021/03/27(土),47,マレーシア・マリング,5,ディナーメニュー,13,アルコール,,,,,,,¥605,1,¥605
2021/03/27(土),97,ｶﾎﾞﾁｬﾉひき肉和え,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/03/27(土),98,ﾆﾝﾆｸ味茹で豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/27(土),99,肉詰め厚揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,3,"¥2,310"
2021/03/27(土),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥429,13,"¥5,577"
2021/03/27(土),119,全粒粉単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥495,8,"¥3,960"
2021/03/27(土),120,シフォンケーキ単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥550,4,"¥2,200"
2021/03/27(土),121,AFｾｯﾄ)紅茶,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,1,¥165
2021/03/27(土),122,AFｾｯﾄ)コーヒー,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,3,¥495
2021/03/27(土),124,AFｾｯﾄ)テータリック,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,12,"¥1,980"
2021/03/27(土),130,TO)ホワイト単品,15,テイクアウト,21,TO)弁当,,,,,,,¥421,1,¥421
2021/03/27(土),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥220,3,¥660
2021/03/27(土),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,11,"¥5,445"
2021/03/27(土),154,AFｾｯﾄ)ライムティー,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥385,2,¥770
2021/03/27(土),156,ダルゴナコーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥550,1,¥550
2021/03/27(土),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,320",6,"¥7,920"
2021/03/29(月),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/03/29(月),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,6,"¥5,940"
2021/03/29(月),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/03/29(月),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,2,"¥1,980"
2021/03/29(月),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/03/29(月),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,3,¥495
2021/03/29(月),10,エビ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,430",1,"¥1,430"
2021/03/29(月),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",2,"¥2,420"
2021/03/29(月),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",2,"¥2,420"
2021/03/29(月),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/29(月),16,手羽先の塩卵唐揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/29(月),18,揚げ春巻き,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/29(月),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,3,"¥1,155"
2021/03/29(月),43,タイガービール(瓶),5,ディナーメニュー,13,アルコール,,,,,,,¥660,1,¥660
2021/03/29(月),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/03/29(月),59,TO)醤油チキンライス,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/03/29(月),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/03/29(月),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,7,"¥1,155"
2021/03/29(月),95,ｾｯﾄ)ミロ,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/03/29(月),97,ｶﾎﾞﾁｬﾉひき肉和え,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/29(月),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥429,4,"¥1,716"
2021/03/29(月),119,全粒粉単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥495,2,¥990
2021/03/29(月),120,シフォンケーキ単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥550,1,¥550
2021/03/29(月),121,AFｾｯﾄ)紅茶,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,2,¥330
2021/03/29(月),123,AFｾｯﾄ)オレンジジュース,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,1,¥165
2021/03/29(月),124,AFｾｯﾄ)テータリック,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,1,¥165
2021/03/29(月),125,AFｾｯﾄ)ミロ,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,2,¥330
2021/03/29(月),130,TO)ホワイト単品,15,テイクアウト,21,TO)弁当,,,,,,,¥421,1,¥421
2021/03/29(月),131,TO)全粒粉単品,15,テイクアウト,21,TO)弁当,,,,,,,¥486,1,¥486
2021/03/29(月),134,ドラゴンフルーツシャーベット,5,ディナーメニュー,10,デザート,,,,,,,¥385,1,¥385
2021/03/29(月),138,TO)テータリック,15,テイクアウト,36,TO)ドリンク単品,,,,,,,¥378,1,¥378
2021/03/29(月),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,2,¥990
2021/03/29(月),157,TO)ダルゴナコーヒー,15,テイクアウト,36,TO)ドリンク単品,,,,,,,¥540,1,¥540
2021/03/29(月),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",5,"¥5,500"
2021/03/29(月),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,320",1,"¥1,320"
2021/03/30(火),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/03/30(火),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,3,"¥2,970"
2021/03/30(火),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,6,"¥5,940"
2021/03/30(火),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/03/30(火),10,エビ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,430",1,"¥1,430"
2021/03/30(火),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",1,"¥1,210"
2021/03/30(火),13,醤油チキンライス,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",2,"¥2,420"
2021/03/30(火),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/30(火),15,南乳唐揚げ豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/30(火),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,1,¥550
2021/03/30(火),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/03/30(火),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/03/30(火),41,緑茶,5,ディナーメニュー,12,ドリンク,,,,,,,¥330,1,¥330
2021/03/30(火),48,ｼﾝｶﾞﾎﾟｰﾙ・ｽﾘﾝｸﾞ,5,ディナーメニュー,13,アルコール,,,,,,,¥605,1,¥605
2021/03/30(火),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/03/30(火),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,6,¥990
2021/03/30(火),97,ｶﾎﾞﾁｬﾉひき肉和え,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/30(火),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥429,1,¥429
2021/03/30(火),121,AFｾｯﾄ)紅茶,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,1,¥165
2021/03/30(火),130,TO)ホワイト単品,15,テイクアウト,21,TO)弁当,,,,,,,¥421,2,¥842
2021/03/30(火),133,TO)シフォンケーキ (元AFｾｯﾄ用),15,テイクアウト,21,TO)弁当,,,,,,,¥540,1,¥540
2021/03/30(火),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,2,¥990
2021/03/30(火),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",3,"¥3,300"
2021/03/30(火),168,擂茶,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,320",1,"¥1,320"
2021/03/31(水),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",4,"¥4,840"
2021/03/31(水),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,3,"¥2,970"
2021/03/31(水),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/03/31(水),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,6,"¥5,940"
2021/03/31(水),7,ｾｯﾄ)紅茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/03/31(水),10,エビ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,430",1,"¥1,430"
2021/03/31(水),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",4,"¥4,840"
2021/03/31(水),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",3,"¥3,630"
2021/03/31(水),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/03/31(水),15,南乳唐揚げ豚,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/31(水),17,茹で野菜自家製ソース,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/31(水),18,揚げ春巻き,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/31(水),24,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,5,ディナーメニュー,10,デザート,,,,,,,¥550,2,"¥1,100"
2021/03/31(水),28,テータリック,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,2,¥770
2021/03/31(水),33,ビール,5,ディナーメニュー,13,アルコール,,,,,,,¥495,5,"¥2,475"
2021/03/31(水),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/03/31(水),44,カールスバーグ(瓶),5,ディナーメニュー,13,アルコール,,,,,,,¥440,1,¥440
2021/03/31(水),58,TO)ナシレマッ,15,テイクアウト,7,L)ご飯,,,,,,,¥972,1,¥972
2021/03/31(水),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/03/31(水),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,8,"¥1,320"
2021/03/31(水),97,ｶﾎﾞﾁｬﾉひき肉和え,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/31(水),99,肉詰め厚揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/03/31(水),118,ホワイト単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥429,3,"¥1,287"
2021/03/31(水),120,シフォンケーキ単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥550,1,¥550
2021/03/31(水),122,AFｾｯﾄ)コーヒー,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,1,¥165
2021/03/31(水),124,AFｾｯﾄ)テータリック,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,2,¥330
2021/03/31(水),130,TO)ホワイト単品,15,テイクアウト,21,TO)弁当,,,,,,,¥421,1,¥421
2021/03/31(水),134,ドラゴンフルーツシャーベット,5,ディナーメニュー,10,デザート,,,,,,,¥385,1,¥385
2021/03/31(水),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥220,1,¥220
2021/03/31(水),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,1,¥495
2021/03/31(水),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",7,"¥7,700"
2021/03/31(水),178,トートバッグ（ﾅｼﾚﾏｯ）,42,雑貨,43,トートバッグ,,,,,,,"¥1,639",1,"¥1,639"
2021/04/01(木),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",4,"¥4,840"
2021/04/01(木),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,3,"¥2,970"
2021/04/01(木),5,L)ナシレマッ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,10,"¥9,900"
2021/04/01(木),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/04/01(木),8,ｾｯﾄ)コーヒー,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,5,¥825
2021/04/01(木),11,カレーラクサ麺,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,210",5,"¥6,050"
2021/04/01(木),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",4,"¥4,840"
2021/04/01(木),17,茹で野菜自家製ソース,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/04/01(木),18,揚げ春巻き,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/04/01(木),30,コーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,4,"¥1,540"
2021/04/01(木),40,ミロ,5,ディナーメニュー,12,ドリンク,,,,,,,¥385,1,¥385
2021/04/01(木),43,タイガービール(瓶),5,ディナーメニュー,13,アルコール,,,,,,,¥660,1,¥660
2021/04/01(木),44,カールスバーグ(瓶),5,ディナーメニュー,13,アルコール,,,,,,,¥440,4,"¥1,760"
2021/04/01(木),49,梅酒果実入り(ホット),5,ディナーメニュー,13,アルコール,,,,,,,¥440,1,¥440
2021/04/01(木),51,(白)グラスワイン,5,ディナーメニュー,13,アルコール,,,,,,,¥605,1,¥605
2021/04/01(木),86,L)ﾃｨﾌｨﾝﾗﾝﾁ,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,5,"¥4,950"
2021/04/01(木),94,ｾｯﾄ)テータリック,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,4,¥660
2021/04/01(木),96,ｾｯﾄ)緑茶,4,ランチメニュー,8,セットドリンク,,,,,,,¥165,1,¥165
2021/04/01(木),99,肉詰め厚揚げ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/04/01(木),105,TO)ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,15,テイクアウト,38,TO)デザート,,,,,,,¥540,4,"¥2,160"
2021/04/01(木),119,全粒粉単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥495,1,¥495
2021/04/01(木),120,シフォンケーキ単品,32,アフタヌーンティー,34,AF)単品,,,,,,,¥550,2,"¥1,100"
2021/04/01(木),125,AFｾｯﾄ)ミロ,32,アフタヌーンティー,35,AF)セットドリンク,,,,,,,¥165,1,¥165
2021/04/01(木),131,TO)全粒粉単品,15,テイクアウト,21,TO)弁当,,,,,,,¥486,1,¥486
2021/04/01(木),133,TO)シフォンケーキ (元AFｾｯﾄ用),15,テイクアウト,21,TO)弁当,,,,,,,¥540,1,¥540
2021/04/01(木),135,替玉,5,ディナーメニュー,6,L)麺,,,,,,,¥220,2,¥440
2021/04/01(木),152,ライムティー,5,ディナーメニュー,12,ドリンク,,,,,,,¥495,5,"¥2,475"
2021/04/01(木),156,ダルゴナコーヒー,5,ディナーメニュー,12,ドリンク,,,,,,,¥550,1,¥550
2021/04/01(木),167,L) 擂茶,4,ランチメニュー,7,L)ご飯,,,,,,,"¥1,100",5,"¥5,500"
2021/04/01(木),179,タンブラーバッグ,42,雑貨,43,トートバッグ,,,,,,,¥759,2,"¥1,518"
2021/04/01(木),180,黒ゴマのお汁粉(芝麻糊),5,ディナーメニュー,10,デザート,,,,,,,¥400,1,¥400
2021/04/01(木),182,ピサン・ゴレン,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/04/01(木),183,フルーツ・ロジャ,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/04/01(木),184,揚げワンタン,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,2,"¥1,540"
2021/04/01(木),185,スープパンミー,5,ディナーメニュー,6,L)麺,,,,,,,"¥1,320",5,"¥6,600"
2021/04/01(木),186,L)スープパンミー,4,ランチメニュー,6,L)麺,,,,,,,"¥1,100",7,"¥7,700"
2021/04/01(木),187,TO)スープパンミー,15,テイクアウト,21,TO)弁当,,,,,,,"¥1,080",2,"¥2,160"
2021/04/02(金),3,L)エビ麺,4,ランチメニュー,6,L)麺,,,,,,,"¥1,210",1,"¥1,210"
2021/04/02(金),4,L)カレーラクサ麺,4,ランチメニュー,6,L)麺,,,,,,,¥990,1,¥990
2021/04/02(金),6,L)醤油チキンライス,4,ランチメニュー,7,L)ご飯,,,,,,,¥990,4,"¥3,960"
2021/04/02(金),12,ナシレマッ,5,ディナーメニュー,7,L)ご飯,,,,,,,"¥1,210",1,"¥1,210"
2021/04/02(金),14,野菜春雨炒め,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/04/02(金),18,揚げ春巻き,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/04/02(金),19,揚げ饅頭 ｶﾚｰﾁｷﾝ付,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥770,1,¥770
2021/04/02(金),21,ココナッツライス,5,ディナーメニュー,9,D)ﾃｨﾌｨﾝﾃﾞｨﾅｰ,,,,,,,¥220,1,¥220
2021/04/02(金),23,仙草ゼリー,5,ディナーメニュー,10,デザート,,,,,,,¥385,1,¥385
